GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.0033575615,0.003984602,0.0030902983,0.0032757123,0.0033657353,0.0039969725,0.0030857562,0.0032816767,0.0037151813,0.0037672282,0.0031016907,0.003080702,0.0032987872,0.0035889666,0.0030938268,0.0031686188,0.0031228145,0.00420632,0.003013428,0.003404828
0.0012114445,0.0018747012,0.0010258992,0.0014164249,0.0010622025,0.0024083813,0.0009771864,0.0013855974,0.0010657032,0.0022956452,0.0008936763,0.0011460941,0.0012480299,0.0018743793,0.0008973479,0.0012221535,0.0014085452,0.0023447275,0.0010499398,0.0016158938
0.0014226754,0.0016333739,0.0013117354,0.0014535506,0.0016949296,0.0018507878,0.0013373812,0.0014056325,0.0016794284,0.0018294096,0.0014047583,0.0013082505,0.00138702,0.001538388,0.0014242451,0.0013740341,0.0016314547,0.001960385,0.0013390144,0.0015383998
0.00061210396,0.0013804635,0.00050458906,0.0008240978,0.0007406791,0.0015530308,0.00050706865,0.0007606268,0.0009434223,0.0014962355,0.0006461978,0.0007171591,0.00071705977,0.0012015144,0.00062209764,0.00086646876,0.0009234071,0.0020949007,0.0005849441,0.0011268973
0.0019101937,0.0028880637,0.0019025803,0.0023311179,0.001990338,0.0030113657,0.0019175013,0.0022850195,0.0020914236,0.0029500644,0.0019976615,0.0022298058,0.0019795815,0.0027302662,0.002019171,0.0023784756,0.0019916813,0.003630352,0.0018934965,0.002641964
0.0014394323,0.0019546826,0.0014259656,0.0015202364,0.0014394522,0.00211639,0.0014431159,0.0015122294,0.0015114546,0.0020576953,0.0015128533,0.0015106241,0.0014582754,0.0018764138,0.0014611086,0.0015039404,0.0015416305,0.0024514992,0.0014471491,0.0017067869
0.014570375,0.014346286,0.014797807,0.014531604,0.014617292,0.014056003,0.014837368,0.014502073,0.014800302,0.014375099,0.015003327,0.014592823,0.0147607885,0.014216741,0.0149814645,0.014627818,0.014742374,0.014602184,0.014865251,0.014580977
0.001842916,0.0021061182,0.0015765628,0.0018046498,0.0017727653,0.0026178916,0.0015446743,0.0017666817,0.0017210086,0.002605164,0.0015158535,0.0017297586,0.0017378409,0.0023651004,0.0015521089,0.0017148177,0.0019427339,0.0029440562,0.0015379866,0.0020984411
0.00060315925,0.00095001457,0.00048656465,0.00070770184,0.00050828856,0.001388816,0.0004564643,0.00068293413,0.0004736781,0.00140841,0.00043655236,0.0006434043,0.0005587896,0.001179572,0.0004550457,0.00057111186,0.0006718238,0.0015728871,0.0004714052,0.0009596785
0.0047348696,0.0055898707,0.004205497,0.0048947134,0.004202187,0.006257979,0.0040103914,0.0047584455,0.0042936127,0.005948043,0.0040288568,0.0048182923,0.004830901,0.005684992,0.004113698,0.0048694653,0.005057784,0.006807522,0.004364069,0.005555121
0.0048277816,0.00349588,0.004711203,0.00389903,0.005245908,0.0035806496,0.00483338,0.0038826584,0.0056098225,0.003535378,0.005005789,0.0039779902,0.004819687,0.0035323263,0.00500263,0.004081146,0.0046943068,0.003494346,0.004578034,0.0038889805
0.0007138252,0.0009220759,0.00044687986,0.00060555537,0.0007805626,0.0012065967,0.00045578877,0.00059898297,0.0007925868,0.0012062192,0.00046576658,0.0006506284,0.0006805102,0.0010269444,0.00046492022,0.00059754454,0.00071015756,0.0014265219,0.00042319697,0.00076701643
0.002893897,0.0028586506,0.002463921,0.0026670892,0.002741007,0.003650991,0.002393047,0.0026189606,0.0029558737,0.0039028486,0.0024766366,0.0027453303,0.0028519074,0.003766616,0.0025511743,0.0026174982,0.0026390036,0.004053116,0.0023693044,0.0031909784
0.0061139744,0.005761747,0.005753283,0.0054021715,0.0065709394,0.0053987545,0.0059095225,0.0054086167,0.005429757,0.0054474236,0.005439178,0.005270473,0.0058352193,0.005373875,0.005678773,0.0052030208,0.005996402,0.006045218,0.00558027,0.00537864
0.001987966,0.0029814322,0.0019141753,0.0024150172,0.0020085415,0.0029580991,0.0019323865,0.0023540973,0.001703302,0.002904125,0.0017712831,0.0021676223,0.001949656,0.002850338,0.001883014,0.0022620081,0.0018978794,0.0034267465,0.0018924315,0.0025158126
0.006182452,0.0058623236,0.006241397,0.0056686797,0.0064354977,0.006320147,0.0063419896,0.0057988325,0.006411469,0.0055064084,0.0061602634,0.0054228185,0.0062523684,0.005323132,0.006049975,0.0053036767,0.005876128,0.0061997296,0.0060450234,0.005744652
0.00514735,0.0041618347,0.005584991,0.0050914683,0.0053447606,0.0047004423,0.005662334,0.00505172,0.005362757,0.0047500334,0.0056815026,0.004961622,0.00518591,0.004308967,0.0058441083,0.0045850994,0.005269325,0.004276407,0.00551579,0.0048334002
0.0010276596,0.0019372702,0.0008717338,0.0010095079,0.0011283199,0.0015799284,0.00090992055,0.0010448972,0.0007993142,0.0012361248,0.0007873813,0.0008766691,0.0010602991,0.0013792037,0.0008182486,0.000999554,0.0009419242,0.0024519563,0.00078276,0.0011606416
0.0006291429,0.0006205241,0.000532643,0.0004777789,0.00065063237,0.0006613612,0.00053542457,0.0004600962,0.0005957643,0.000551482,0.0005403439,0.0004626592,0.000673004,0.000609231,0.0005552888,0.0004393816,0.0007358829,0.00093420746,0.0005573114,0.00044343073
0.004175512,0.0037184437,0.0046510817,0.004406965,0.0042831064,0.004271197,0.0046934285,0.004350138,0.004029425,0.0038483501,0.0046500643,0.0041185976,0.0041393163,0.0037288389,0.004757996,0.004109315,0.0039717834,0.0036991476,0.004633184,0.004222584
0.005179429,0.0055604298,0.0056378325,0.0059353868,0.0051897606,0.006417378,0.0056313593,0.005843421,0.004911085,0.0053758146,0.0054759504,0.005616371,0.004729116,0.005264922,0.005560525,0.0058722375,0.005323561,0.0056389254,0.005752587,0.005720214
0.0016210754,0.0014174263,0.0015472651,0.001535225,0.0016725739,0.0014845768,0.0015482903,0.0015055577,0.0016840736,0.0014889996,0.0016000986,0.0015286128,0.0017245333,0.0014901757,0.0015447895,0.0014888366,0.0017557621,0.0016667207,0.0015724779,0.0015485962
0.0017615716,0.0016194781,0.0017281652,0.0019060969,0.0018053572,0.0019620894,0.0017291228,0.0018311421,0.0017102361,0.0015139501,0.0017545184,0.0017611424,0.0016830921,0.0014877598,0.0017799218,0.0018520515,0.0017901977,0.0014749925,0.001733009,0.0017422915
0.00093574525,0.0007925272,0.0005070726,0.00037970542,0.0010720651,0.00060504675,0.00052284,0.0003915628,0.0011540533,0.0005478779,0.00053867104,0.00039198797,0.0015785138,0.00062456925,0.0005308191,0.00041304826,0.00084324676,0.00082414947,0.00047457617,0.00039379994
0.00081777177,0.0008395394,0.00088537135,0.0011441509,0.00082624354,0.0010950168,0.0008658012,0.0010405262,0.0008734147,0.0009731213,0.000897785,0.0010730425,0.00085950294,0.000980556,0.00090341567,0.0011050304,0.0008895397,0.0008835832,0.0009629448,0.0010757446
0.0034170905,0.0027434628,0.003529032,0.0033141773,0.0034716288,0.0028122107,0.0035217803,0.003232356,0.003532664,0.0028357347,0.0034886836,0.0032803814,0.003654941,0.0028047285,0.00351518,0.0032892148,0.003189512,0.002614514,0.0035410484,0.003269136
0.0022681793,0.0018627644,0.0020545046,0.0018681765,0.0024174969,0.0018238942,0.0020644427,0.0018300533,0.002868839,0.0018224876,0.002150317,0.0019370754,0.0030836503,0.0017162879,0.0021052123,0.0018448909,0.0018495878,0.0019524336,0.0019949316,0.0020915507
0.008592693,0.007503676,0.008335487,0.007668356,0.00878319,0.0073312083,0.008363033,0.0077051204,0.009385212,0.0074474374,0.008480175,0.007904275,0.009654375,0.0075143534,0.00854584,0.0077046077,0.008254838,0.0075600664,0.008239774,0.007836512
0.0008467714,0.00072869065,0.00050090154,0.0004379034,0.0010165969,0.0007462422,0.0005240003,0.00043463308,0.0010528048,0.0006435911,0.0005072554,0.00043433905,0.00096874236,0.0006770253,0.0005130927,0.00042859712,0.0008809368,0.0008556684,0.000469621,0.00043218135
0.00085707504,0.0008490205,0.0007894278,0.00095002254,0.0009780686,0.00089855987,0.00080710254,0.000903674,0.000830098,0.0009172241,0.0007981976,0.00090211234,0.00074462494,0.0009235859,0.0007742683,0.00091552734,0.0008154988,0.00096833706,0.000751853,0.00088144146
0.0012831807,0.00079053245,0.00095742143,0.0006554047,0.0014532964,0.0007631699,0.0009814382,0.0006729166,0.001410675,0.0007241011,0.0009273648,0.0006572326,0.0013349493,0.0007035375,0.00094655354,0.0006666382,0.001240329,0.00079063175,0.00090508064,0.0006442547
0.0019096255,0.0021278064,0.002075692,0.002670924,0.0018863201,0.0023734053,0.0020667117,0.0024991154,0.0017818888,0.002495551,0.002257355,0.002434524,0.00192072,0.002359406,0.00218093,0.0025807382,0.0019972762,0.002220885,0.0021153886,0.0024748563
0.0037332415,0.0034845034,0.0035532354,0.0035004935,0.0038269043,0.0034918825,0.0035820564,0.0034863115,0.004071212,0.0034352064,0.0035770137,0.0034776607,0.00421379,0.0034342965,0.0036066333,0.003424573,0.0034303984,0.0035311738,0.0034256855,0.0035249393
0.0008322835,0.0005879641,0.00048015913,0.00033551455,0.0010100086,0.00056805613,0.00050786335,0.0003635645,0.0006862879,0.0004534324,0.00036204656,0.00031261842,0.0006346027,0.0004988829,0.00039105414,0.00029786825,0.00084669195,0.00052726665,0.00043119193,0.00026836793
0.0004904906,0.00038043657,0.0003409942,0.00032410224,0.0006011208,0.00036734343,0.0003493309,0.0003273487,0.00034021933,0.0003131191,0.00026724735,0.00024776458,0.0003556768,0.00031557877,0.00029386283,0.00029803516,0.00058228173,0.00035419464,0.00034366845,0.0002569914
0.004751138,0.0042507527,0.004670656,0.0041686455,0.0047861976,0.0041553658,0.004646019,0.0042031882,0.004471461,0.004157658,0.004415524,0.0042154393,0.0043835044,0.0043271184,0.004467233,0.0041629514,0.0051417113,0.0043980796,0.0048137507,0.00428855
0.0012351195,0.001005121,0.001274387,0.0010565916,0.0012946646,0.00096286536,0.0012482405,0.0010699829,0.0011628747,0.0010124882,0.0010919253,0.0011252562,0.001140972,0.0011066913,0.0010965109,0.0010304729,0.0015750607,0.0010641138,0.0014196753,0.0011123737
0.0049795667,0.0042507728,0.0054148478,0.005046626,0.004800765,0.004463955,0.0053072413,0.004993999,0.004271956,0.004859813,0.004861478,0.0048521003,0.00455542,0.0049221953,0.0050488114,0.0048812944,0.005413997,0.0047225277,0.005708726,0.00543979
0.0021281203,0.001593244,0.0017734726,0.0014513135,0.0026636482,0.0016233603,0.0019001882,0.0015228192,0.0035979191,0.0016548554,0.0018765212,0.0013191978,0.004143886,0.0015612205,0.0020423809,0.0013454199,0.0018400272,0.0017556588,0.001569287,0.001435407
0.0009468635,0.0010645628,0.00093385775,0.0009882291,0.0010762414,0.0010635535,0.00096368394,0.0010026336,0.0012516101,0.00081861415,0.0008632382,0.0007711053,0.0011524319,0.0008504152,0.00092248124,0.00087239343,0.00081222056,0.0009590268,0.00087787706,0.00089994667
0.007867706,0.008919367,0.0077430485,0.0081468625,0.007884776,0.00880783,0.00770787,0.008111628,0.008461297,0.007887805,0.007972642,0.007910609,0.00823096,0.007744217,0.007867221,0.008167768,0.008333683,0.008228318,0.007939947,0.00763431
0.005994554,0.00521663,0.005738211,0.005577489,0.0058588744,0.005299759,0.0056382297,0.0054645897,0.005204682,0.0054898183,0.0055180034,0.0053720833,0.0064171157,0.0056156875,0.005652956,0.0050716163,0.005934012,0.005292797,0.005797168,0.0056880913
0.0014457266,0.0017089923,0.0011743744,0.0013384342,0.0015765547,0.0017595331,0.0011771083,0.0013119658,0.0018073121,0.0014656981,0.0012424111,0.0012311697,0.0014896075,0.0014559467,0.0011947672,0.0012549877,0.0018667062,0.0017700951,0.0012572289,0.0012910883
0.0016788681,0.0017836889,0.0015530109,0.0014183243,0.0018995682,0.001770401,0.0015998165,0.0014768124,0.0023583253,0.0016430815,0.0016786099,0.0015138228,0.0014844736,0.0015449564,0.0015694856,0.0014366348,0.0017776926,0.002019028,0.0014924288,0.0014073888
0.0014902472,0.0013790012,0.0014189204,0.001259311,0.0017781536,0.0013809045,0.0015206973,0.0013224642,0.002465876,0.0016560555,0.0016218503,0.0012951533,0.0012205918,0.0015444398,0.0014748295,0.0011442185,0.0014018059,0.0013996998,0.0013169845,0.0012239099
0.0010148088,0.0009917021,0.00086203415,0.001026241,0.0010052681,0.001056246,0.00083311397,0.0009743214,0.0007664164,0.0009871562,0.0008412401,0.00093862216,0.0021182895,0.0011480332,0.00090395607,0.0009044528,0.0012416522,0.001150012,0.0009492636,0.0010091066
0.006081462,0.0056976476,0.0059636,0.0059639933,0.0060300785,0.0056821825,0.0059026084,0.0058780154,0.005446728,0.0055642207,0.005768454,0.0057647587,0.0069835307,0.0058094817,0.00595243,0.005816285,0.0062105656,0.005681654,0.0060784775,0.0058844923
0.00058241683,0.00078715483,0.0003059983,0.0005897323,0.0008915067,0.00081650016,0.0003291289,0.0005202174,0.0013556401,0.0005815625,0.0002996405,0.0004226764,0.00054446456,0.0005972028,0.00027002493,0.0007089098,0.00077244046,0.0009946346,0.00036228896,0.00062155724
0.0012402892,0.0009182175,0.0011033734,0.0008956949,0.0016242822,0.00092847744,0.0012116869,0.00093162456,0.0030050476,0.0011014143,0.0014421265,0.0009997924,0.0012099226,0.0010279218,0.0012291829,0.00090421044,0.0010499159,0.0009341916,0.00096066395,0.0008860469
0.0016122977,0.0015058717,0.0014604847,0.0014151136,0.0017355005,0.0015264471,0.0014939944,0.0014001528,0.0021669308,0.0016896646,0.0015779455,0.0015028954,0.0017024557,0.0016249776,0.0014796734,0.001423041,0.0017941991,0.0016789198,0.0014763674,0.0014311592
0.0011507709,0.001607434,0.0011038701,0.0013734817,0.0012233376,0.0016318043,0.0011285066,0.0013295094,0.0012008905,0.0015675743,0.0011035482,0.0013287743,0.0014862537,0.0016048551,0.0010955851,0.0014686346,0.0013244549,0.0017865817,0.0011758327,0.0014181773
0.004602802,0.005059536,0.0041235844,0.004726696,0.004604308,0.004947154,0.0040804227,0.004573119,0.0040812134,0.004459588,0.00410434,0.004359901,0.005108102,0.0044006985,0.0043132305,0.004920459,0.004293291,0.0045978227,0.004101916,0.0045060157
0.000922366,0.0011233569,0.0006836772,0.00073931215,0.0010542473,0.0011466146,0.0007290244,0.0006881992,0.0012896538,0.0010027449,0.00076272886,0.0006794532,0.0009510001,0.00094790064,0.0006790479,0.0008936644,0.0011438688,0.0013274193,0.0006642699,0.0007471601
0.001254944,0.0016404748,0.0009917498,0.0012665272,0.0013731479,0.0016388972,0.0010346293,0.0011929988,0.0011926094,0.0015146255,0.0009707729,0.001177903,0.0016253869,0.0014844418,0.0009927313,0.0013640166,0.0013629834,0.0015148441,0.0010161281,0.0011957724
0.0029800336,0.0027112206,0.0027934154,0.0024042884,0.0030349134,0.0026673754,0.0028296986,0.0023859462,0.003071042,0.00232958,0.002823011,0.002394418,0.0034363945,0.0022507708,0.002775546,0.0024745942,0.002820178,0.0020091494,0.0027396043,0.002178204
0.000745976,0.0026388646,0.0002638976,0.0010320623,0.00096127193,0.0025136988,0.00027838946,0.00094449916,0.0010679881,0.0016851544,0.00040722292,0.00059376954,0.0023991466,0.0007726232,0.00046206714,0.0011070013,0.00034436386,0.001072808,0.00022129616,0.00046337844
0.00072197913,0.0010187427,0.00099715,0.00076390506,0.00074901583,0.0010427118,0.0009747505,0.0007757147,0.0008332809,0.0009848078,0.00088082155,0.0008595268,0.0015071591,0.0016192634,0.0008126577,0.00086201826,0.0009940783,0.0011555434,0.0012450496,0.0009958665
0.006014939,0.0061121224,0.005864187,0.0056340336,0.00601602,0.005891613,0.0058224797,0.0055363895,0.006091233,0.0051614004,0.0057973624,0.0054393173,0.007989025,0.00505176,0.005980623,0.005515786,0.006010628,0.0055080135,0.005963067,0.005433222
0.0025818706,0.0030862729,0.0029538313,0.0029683907,0.0024976453,0.00309215,0.0029117188,0.0029095092,0.0029132287,0.0030218165,0.0029829105,0.0030070306,0.003058509,0.003446249,0.0029568712,0.003016432,0.0027054986,0.0030760488,0.0031689445,0.0032296896
0.0017970641,0.0024120887,0.00086919067,0.0009429137,0.0025054575,0.0016741673,0.0009979209,0.0010057648,0.0018787741,0.0010477066,0.00086483953,0.00089751085,0.002720054,0.00093610684,0.0009231885,0.0007680337,0.001125284,0.0017535846,0.0006874482,0.0008068601
0.0023332238,0.0030628045,0.0014645656,0.0016480366,0.0029611627,0.0019731442,0.0016060829,0.0015872002,0.0027817646,0.0017822742,0.0015979727,0.0016732573,0.0028972547,0.001605777,0.0015986601,0.0014897585,0.0017996152,0.0026461442,0.0012872975,0.001525418
0.008483184,0.008869613,0.00820787,0.007844814,0.008630121,0.008140611,0.008241983,0.007641637,0.00864447,0.0072221397,0.008231735,0.007716,0.008301926,0.0072408915,0.008264029,0.0075309356,0.00798378,0.008537825,0.008035604,0.007970961
0.0012004853,0.0022087137,0.0011363466,0.0012328625,0.0012512247,0.0015162111,0.0010989109,0.0011442939,0.001243631,0.0012534896,0.0011208018,0.001148947,0.0010718028,0.0012047013,0.0011162083,0.0011203885,0.0012979985,0.0020661592,0.0012411316,0.001273203
0.0009463032,0.0021152177,0.0007457614,0.0009244442,0.0011026342,0.0012377461,0.00077878236,0.0008820256,0.001138548,0.001121668,0.0007559896,0.0009104212,0.0009706378,0.0010565837,0.0007392327,0.00092154345,0.0009486874,0.001705265,0.00072898465,0.0007915497
0.0031315724,0.0033788444,0.0033408562,0.0030858158,0.0031213243,0.0031061093,0.0032798925,0.0031427464,0.0030331293,0.0031858047,0.0032486955,0.003017493,0.0032141567,0.0032993713,0.0032908877,0.0029951374,0.0032395085,0.0032300353,0.0034914494,0.0031445026
0.0040760837,0.0021538218,0.0043097856,0.0031783462,0.0038853686,0.0028145195,0.0041216216,0.0033628582,0.0038908322,0.0033535003,0.004210842,0.0033612966,0.004306348,0.0036981185,0.0042223493,0.0032566667,0.0047409297,0.002722784,0.0047677318,0.0037144742
0.0028596243,0.006456347,0.001930054,0.0027513702,0.0036464294,0.0044765035,0.002122426,0.0027312278,0.004452582,0.0021988312,0.0025177717,0.0025569994,0.0030403694,0.0022990545,0.002266109,0.0026255448,0.0018780709,0.004210162,0.0015243053,0.0019523661
0.0048386496,0.0043385983,0.005683283,0.0052031,0.0044901054,0.00485938,0.0053542056,0.005283908,0.003917885,0.0054513854,0.0048708715,0.0049395957,0.004594012,0.0056527457,0.005205818,0.0049681743,0.0057544946,0.0049583553,0.0066237766,0.005843953
0.0006083568,0.001672856,0.0005380074,0.0006979982,0.00089339813,0.00095729827,0.0005228281,0.0007113099,0.0011684458,0.00089027884,0.00049804844,0.0006809672,0.0006568869,0.0009093841,0.00050248305,0.00069893996,0.00054704346,0.0014860431,0.000742507,0.0007692536
0.0021237254,0.0018390735,0.0025836707,0.0021757325,0.001989436,0.001849552,0.0024455348,0.0022414804,0.0020053505,0.0020736137,0.0022457798,0.00214322,0.0021998961,0.0020048816,0.0024116912,0.0021145067,0.0023482165,0.0017295281,0.0029452285,0.0022946873
0.0015981714,0.0043339413,0.0011548519,0.0017045498,0.0019800067,0.002935346,0.001247859,0.0016838312,0.0022825599,0.0015136957,0.0013569832,0.001641194,0.0015513698,0.0018159866,0.0012272397,0.0018065015,0.0013547579,0.0032480557,0.0010298411,0.0013446689
0.001106759,0.0019149542,0.00081225234,0.0009996692,0.0013677716,0.0012333711,0.0008875251,0.0009847641,0.0015880266,0.0013610243,0.0009496371,0.0011261066,0.0010141571,0.0013017972,0.0008393089,0.0011446794,0.0009751598,0.0019720434,0.00072271825,0.0009824634
0.006453196,0.0062171617,0.0062341373,0.0060887537,0.006571718,0.006714018,0.0062207063,0.0062324204,0.0063569667,0.0059399884,0.006157001,0.0058794976,0.006405421,0.006061085,0.0062159975,0.0059079807,0.00651869,0.0062051415,0.006304975,0.006041213
0.00056289433,0.00078279973,0.00058111746,0.0006705324,0.0005792022,0.0010275681,0.0005832791,0.0007203778,0.0005270203,0.00065704586,0.0005374471,0.0006228924,0.00046509903,0.0006599903,0.0005608678,0.0006275932,0.00053133967,0.0009634097,0.00054154,0.0006793181
0.0035596609,0.0034745098,0.0036106785,0.0035797635,0.0035357317,0.0037257036,0.0035911917,0.0036262274,0.0035361568,0.0033407966,0.0035875838,0.0034830372,0.0035720745,0.0033590356,0.0036363602,0.0035235684,0.003532525,0.0035636583,0.0036016623,0.003535819
0.0035638928,0.0044002333,0.0038761059,0.0043767532,0.0034555118,0.005150505,0.0038136998,0.0043656905,0.0037126462,0.0045983237,0.0039344747,0.0039604586,0.0037546675,0.0038672248,0.003931022,0.0039461255,0.00339034,0.00409863,0.0039228243,0.0042103888
0.00056920847,0.0009045442,0.0005430301,0.0008946538,0.00065600075,0.0017261704,0.00053746306,0.0008954167,0.00061470666,0.00075009663,0.0004854401,0.00069737434,0.00054567255,0.0007001996,0.00052746135,0.00065052113,0.0005751848,0.00075973273,0.0005707741,0.00066889526
0.0018098275,0.0010890801,0.0014413635,0.0009880145,0.0019950669,0.0011511366,0.001493152,0.0009960135,0.0019652646,0.0011444767,0.0014955441,0.0010233164,0.0016057491,0.001259156,0.001418229,0.0011022687,0.0017649014,0.0016577125,0.0013677041,0.0012026747
0.0022935946,0.002362009,0.002412955,0.002619469,0.0021784902,0.0030278524,0.0023158232,0.002501007,0.0023298382,0.002264476,0.0025011578,0.0024287582,0.0024870357,0.0021474282,0.0024753967,0.0023176114,0.002411,0.0022376736,0.0025412082,0.0025435209
0.0017956377,0.0015295187,0.0019196431,0.0018171549,0.001790142,0.0017406463,0.0018766641,0.0017323653,0.0017056346,0.0015505751,0.0018064816,0.0016848088,0.0018567602,0.0014523228,0.0018939893,0.0016394854,0.0017953197,0.001623106,0.0020172556,0.0017922242
0.0027885556,0.0031184992,0.0029858311,0.0030578296,0.0028129457,0.0030474386,0.0030098,0.003068594,0.0028727532,0.0029877105,0.0029004493,0.0029726624,0.0027649363,0.0031219006,0.0029798588,0.0030130425,0.0027843674,0.0033632477,0.0030080478,0.0031002362
0.0013099551,0.0019500176,0.0007775426,0.001385204,0.0014614622,0.0028071364,0.0009102702,0.0013525883,0.0014529785,0.0010925571,0.0009758075,0.0010707458,0.0012540381,0.0013820052,0.0008314411,0.0010988156,0.0010769606,0.0014755647,0.0006063302,0.00096658466
0.0007260203,0.00080218713,0.0005504171,0.0005204598,0.0008584937,0.00087745587,0.0005363226,0.0005274693,0.00086321036,0.0008336107,0.0005586704,0.0005888343,0.0007582903,0.0007587473,0.0005566398,0.00052845874,0.0008758227,0.0012484431,0.0005761067,0.000681746
0.0051592826,0.005435125,0.004749918,0.005120945,0.0053720158,0.0062936186,0.0049286685,0.0051422915,0.005148856,0.0048010033,0.004865841,0.0046382467,0.005067082,0.0050785183,0.004794085,0.0048635365,0.004994615,0.004811438,0.004635326,0.004483215
0.0021690407,0.0015148799,0.0018131058,0.001559182,0.0023683708,0.0016581535,0.0018915335,0.0015720606,0.0018128832,0.0014328957,0.0017103989,0.0013993661,0.0025048216,0.0015332937,0.00184714,0.0015240709,0.0018223365,0.0015599846,0.0016192833,0.0015250484
0.00033744972,0.0005714496,0.00025086006,0.00046391488,0.0003940781,0.00073376496,0.00026576122,0.0004344821,0.00030568044,0.0005065123,0.00027255216,0.00041291714,0.0004860878,0.00054833095,0.00026226442,0.0004175822,0.00037691594,0.00067715644,0.00023914973,0.00040655534
0.004196282,0.0047826013,0.004321432,0.0041249474,0.00445201,0.0041501364,0.004226482,0.0042425673,0.004342969,0.0047677597,0.004037245,0.0042804084,0.0038449129,0.004326781,0.004240839,0.0041864556,0.0040714424,0.0049580256,0.0043200413,0.0042701047
0.00055836834,0.0009294311,0.00055878557,0.0008049011,0.00062148174,0.0012292266,0.0005595525,0.0008089264,0.00085585116,0.0009593129,0.00062873366,0.0008265615,0.00077482464,0.0008758386,0.0005760709,0.00078556535,0.0006054242,0.000993073,0.00063875515,0.00079027814
0.001082627,0.000970006,0.0007183075,0.00083316566,0.0012803196,0.0014728785,0.00082755485,0.00085844594,0.001450793,0.00068449177,0.00095169543,0.00070444745,0.0015926202,0.0008089741,0.00090870063,0.00080082816,0.00089725654,0.0008157293,0.0006364425,0.0006192247
0.004140675,0.0034761429,0.0041887364,0.0035876394,0.004308792,0.0033868433,0.004122162,0.0036052703,0.0039474843,0.0035864552,0.003940475,0.0034292617,0.004048991,0.0034628909,0.0040281373,0.0035203218,0.004288888,0.0037887373,0.004305502,0.0038214563
0.0012405912,0.0010384917,0.0010448337,0.001071163,0.0013066808,0.0016597946,0.0011355202,0.0010647933,0.0015320063,0.0009058634,0.0012398799,0.0009783666,0.0013625423,0.0010952472,0.0011669437,0.0010868271,0.0011124293,0.0010533333,0.0009368738,0.00096411706
0.0029304624,0.0031442523,0.0030615926,0.003153487,0.002919058,0.0034029125,0.0030138174,0.0031369051,0.0029655853,0.0030985912,0.0030422965,0.0030446372,0.003310772,0.0030080995,0.0030846237,0.0030218044,0.0031349182,0.0032708526,0.0031406323,0.0031503956
0.001068608,0.0008886059,0.0010158897,0.0009788831,0.0011354724,0.00097366574,0.0010571957,0.0009834926,0.0011193434,0.0009071827,0.0010444005,0.0009595553,0.0010256886,0.00089948974,0.0010146062,0.0009916703,0.0010742227,0.0008612275,0.0009901524,0.0008878469
0.0006696582,0.00059388083,0.00063262385,0.00063347816,0.0006818533,0.0006180445,0.00068053405,0.00061763526,0.0006548047,0.0005616943,0.00063644646,0.0005802512,0.0006026546,0.00060013134,0.00063418946,0.0006327033,0.0006232063,0.0007491112,0.000589784,0.0006702701
0.008405928,0.0071106,0.0084879,0.008165892,0.008310481,0.007955412,0.008605787,0.008096981,0.0084468685,0.0079559125,0.008600863,0.008103017,0.0074372054,0.008067811,0.008353333,0.008330885,0.008551189,0.007502123,0.008522491,0.008262475
0.00096602837,0.0009516676,0.00093297166,0.00095116696,0.0009939193,0.00091265835,0.00094180903,0.00090788206,0.0009111842,0.00086172024,0.0008587996,0.0009290298,0.001933821,0.0009410938,0.00087694725,0.00092906156,0.001082321,0.0009801149,0.000979054,0.0010422111
0.0057026464,0.0054156226,0.0057432097,0.005566533,0.0058841864,0.005429983,0.005739403,0.00556732,0.00608174,0.005399442,0.0057442505,0.005521675,0.007556931,0.005401854,0.0057950774,0.00556916,0.005555741,0.005571274,0.005778865,0.0056632836
0.00066768326,0.00061366556,0.0005257487,0.00052383344,0.00081875327,0.000998803,0.00052945217,0.0005206386,0.0007656733,0.00045257807,0.0005409082,0.0005346378,0.0011038859,0.00055018265,0.00053515035,0.00043765307,0.00076880056,0.0006360769,0.0004976948,0.00044130086
0.000278457,0.00034140746,0.00025970937,0.0002725045,0.00038137435,0.0006812493,0.00025366942,0.00026467245,0.00036758184,0.00019713242,0.00025418997,0.00025654634,0.00043094557,0.00019932985,0.0002517422,0.00020149947,0.00026845932,0.00023895502,0.00024294456,0.00018032789
0.0024600704,0.0023911237,0.0023781976,0.0021935264,0.002585888,0.0026483694,0.002343297,0.0022076885,0.0024472238,0.002271378,0.002302154,0.0021724303,0.002372694,0.002207466,0.0022857587,0.002212278,0.0027265868,0.0024043997,0.0025055527,0.0021696845
0.0021060903,0.0016232411,0.0022799214,0.00180945,0.0022309343,0.0017029564,0.0022253117,0.0018474937,0.0020706535,0.0017275731,0.002104048,0.001818498,0.0021052242,0.0016274055,0.0021744252,0.0018770099,0.0020523786,0.0014944872,0.0023409207,0.001802075
