GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.0018683018,0.004068765,0.0023934129,0.004259486,0.0016630547,0.003633724,0.0020710167,0.0035036071,0.0021501817,0.0048163664,0.0024663722,0.0035031918,0.0011618999,0.0031787874,0.0023124805,0.0028973925,0.0036101036,0.004824181,0.0033827326,0.004312924
0.004013767,0.004011696,0.0035621382,0.0044507342,0.0041145375,0.0038008268,0.0033834022,0.0040666433,0.00425554,0.004969136,0.0036779009,0.0040581916,0.0035982318,0.0033371816,0.0035978954,0.003516396,0.0051207095,0.0047521214,0.0040936247,0.0045195813
0.027010908,0.029871812,0.029636567,0.030963901,0.0280811,0.028631102,0.02994087,0.031114198,0.027350405,0.030917197,0.029283186,0.030079938,0.027368736,0.029026343,0.029390324,0.030182479,0.026223604,0.034606177,0.029739257,0.03260274
0.031186165,0.031089434,0.03199174,0.03177802,0.031404935,0.031801447,0.032220338,0.0316348,0.03214842,0.030119067,0.031259418,0.031627603,0.030054862,0.032633867,0.03158709,0.031719558,0.03310668,0.03492675,0.032227725,0.033010274
0.014175722,0.012459725,0.015292236,0.013816791,0.01414678,0.013288477,0.015396599,0.013717967,0.01562477,0.013570642,0.0143979695,0.0140529545,0.013486958,0.012583145,0.0149606215,0.013921538,0.015585779,0.013095834,0.01575342,0.014448221
0.08639949,0.06984274,0.07868688,0.06624941,0.08616057,0.07310098,0.07757323,0.06561581,0.084510446,0.07043611,0.0753612,0.0662351,0.08263598,0.07163581,0.075609736,0.063669175,0.093082175,0.07128523,0.081731,0.07196024
0.068846084,0.054418676,0.07170964,0.05973895,0.07077777,0.056626357,0.069606595,0.058913287,0.07039416,0.05686272,0.06747141,0.059544817,0.06813793,0.055427533,0.06732173,0.056144748,0.068958305,0.054423865,0.07410725,0.06597876
0.07207141,0.073370196,0.06836396,0.06596692,0.07965494,0.07354573,0.0675276,0.067124136,0.08106113,0.069729134,0.067662515,0.06810891,0.08530797,0.07595485,0.06845061,0.07719563,0.06012044,0.05550458,0.06414797,0.060475413
0.021085812,0.029565232,0.018294604,0.022426171,0.022180308,0.026462836,0.019129375,0.02309119,0.024483386,0.023667224,0.020862103,0.02362988,0.027949845,0.03232144,0.020726524,0.0225898,0.021900432,0.0321273,0.017642764,0.019569783
0.05747554,0.056288786,0.057945807,0.054306433,0.058294244,0.0574602,0.05725818,0.05447384,0.058175188,0.057226196,0.056320783,0.054318905,0.056387603,0.056470107,0.056489035,0.05541242,0.058609825,0.058987103,0.058525942,0.057186663
0.009226833,0.013040649,0.0068856543,0.007096157,0.00949776,0.011757216,0.00716506,0.0074824314,0.008394963,0.008220299,0.006841002,0.006669848,0.009181268,0.012263856,0.0067254947,0.006072977,0.010091068,0.012839253,0.006660595,0.006055425
0.02081469,0.014447529,0.02082369,0.015499384,0.021286407,0.015085717,0.020376403,0.015471017,0.02169811,0.015925733,0.020445732,0.016331987,0.020529252,0.015517989,0.020540526,0.016951526,0.02069825,0.01393219,0.02083654,0.017090993
0.022529287,0.022220591,0.021148916,0.0209677,0.023771295,0.0225026,0.0210982,0.020909404,0.023616342,0.020259194,0.021035133,0.02148325,0.02474683,0.022858566,0.021089204,0.020887438,0.019820094,0.019449802,0.019879365,0.01988864
0.056773417,0.04664396,0.059001166,0.050574828,0.057503324,0.049586784,0.05789707,0.050170597,0.05667264,0.049179178,0.057314444,0.048774056,0.054709602,0.045306962,0.05803698,0.051834464,0.054887947,0.044000294,0.058690608,0.054730315
0.054901566,0.0372094,0.05873335,0.046117123,0.055789895,0.039310686,0.056758974,0.045161735,0.055667143,0.04427363,0.056044582,0.046772115,0.053246833,0.039792757,0.056880593,0.050210834,0.053021435,0.03363333,0.05938436,0.051418487
0.0035467301,0.008972042,0.005059789,0.0050936854,0.0040817824,0.008369605,0.0043641953,0.004907503,0.0045228107,0.0067025805,0.004005457,0.0045114094,0.006435475,0.0066910153,0.004239437,0.0050144093,0.004660344,0.01483776,0.0066205435,0.0071571115
0.03970724,0.028511219,0.04228311,0.03617574,0.0408631,0.030445391,0.040904593,0.035350345,0.040130153,0.031327453,0.039318133,0.035671566,0.040434074,0.0297386,0.04066032,0.03820316,0.03602734,0.023046723,0.042140428,0.03906734
