GHAR2H_M,GHAR2H_M_IV,GHAR3H_M,GHAR3H_M_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
4.9300747,4.5124846,4.93175,4.512218,4.9221077,4.5130444,4.8664255,4.7665234,4.8024287,4.5698824,4.793127,4.7745442,4.8595123,4.634985,4.755869,4.8318176,4.878702,4.5274878,4.9015226,4.7243657,4.826698,4.491111,4.813078,4.7515426,4.8070765,4.5772696,4.9110556,4.773102,4.9355936,4.4845033,4.742539,4.8009505
1.3177712,1.4737005,1.3223387,1.4665351,1.289587,1.4784694,1.3147321,1.3141186,1.456552,1.4519223,1.3722297,1.3121995,1.4234742,1.4051137,1.4736063,1.288253,1.3607738,1.4844751,1.319559,1.3893875,1.592672,1.5103778,1.3709466,1.3755913,1.5291438,1.3930525,1.2707963,1.3251212,1.1800349,1.5026324,1.3333727,1.3382134
0.19189169,0.16300401,0.18633977,0.16354638,0.18953936,0.164726,0.14585428,0.11677538,0.20117146,0.15953627,0.16208467,0.115846425,0.19992827,0.13962543,0.17821085,0.11981184,0.20450948,0.15867513,0.15020877,0.11754717,0.20560145,0.17259623,0.17029838,0.11559767,0.20198189,0.14414501,0.15419708,0.11559001,0.21436891,0.16854322,0.19082014,0.11400949
0.9811129,1.1588626,0.9946774,1.158509,0.982342,1.1664813,1.0596285,1.0771264,1.04131,1.1380556,1.0747844,1.0776806,1.0224255,1.0869764,1.0942616,1.0587974,1.0172212,1.1116952,1.0525266,1.0850625,1.0028055,1.1942039,1.0633128,1.0761718,0.95358646,1.104656,1.057756,1.0880264,0.9816933,1.1837122,1.1118948,1.0898896
1.4279517,1.3468438,1.417184,1.3474779,1.4288771,1.3416542,1.445352,1.4267842,1.405598,1.3434051,1.435104,1.4264923,1.4062699,1.3770659,1.4250805,1.4357395,1.4028825,1.3661718,1.4398099,1.4288589,1.3973697,1.3407818,1.4382449,1.4356797,1.4096338,1.3661989,1.4356594,1.4171612,1.4312011,1.343368,1.4370161,1.4161893
2.0433547,1.9069566,2.036757,1.9082544,2.0368423,1.9127004,2.1194422,1.9729289,2.0668695,1.8617456,2.1241333,1.966448,2.0761023,1.8688424,2.1377842,1.9562651,2.068629,1.8730272,2.1147048,1.9670221,2.0711317,1.8905549,2.1241548,1.9627689,2.0514197,1.8967859,2.1209905,1.9765716,2.058658,1.9418099,2.161184,1.9832948
0.80224216,0.69832057,0.81194633,0.69516265,0.7892695,0.6932557,0.75446075,0.79796994,0.74295664,0.7228272,0.7392508,0.7980912,0.7674163,0.7257028,0.74239117,0.8165883,0.7731975,0.7480549,0.75790197,0.8043098,0.7895065,0.7158754,0.7520484,0.8233396,0.8314978,0.7233841,0.7517177,0.7917204,0.78720134,0.68484956,0.7189651,0.78010565
0.39514768,0.30628207,0.3940981,0.30540615,0.3868978,0.3075123,0.35127318,0.327572,0.3742323,0.3190452,0.33945993,0.32797825,0.38585186,0.32793096,0.34250304,0.34719,0.38645232,0.31627303,0.36089972,0.32849392,0.39389122,0.30990192,0.34251994,0.33747712,0.38323706,0.31315255,0.3579679,0.33324444,0.39316073,0.30470583,0.32968184,0.33432308
1.4848069,1.3219377,1.4675397,1.3215215,1.4796048,1.3195515,1.4514532,1.445405,1.4011188,1.3643821,1.4180788,1.4447484,1.4150268,1.388109,1.4052929,1.5055832,1.4710963,1.3617347,1.4571359,1.468804,1.4629269,1.2838156,1.4309498,1.4887563,1.4076562,1.3570267,1.459979,1.4779763,1.5264567,1.2865692,1.4276565,1.4178739
0.41870114,0.3282592,0.4253575,0.3275005,0.43009818,0.31291175,0.39387122,0.42099822,0.38941732,0.3316976,0.36852667,0.42077783,0.4041645,0.35592705,0.356292,0.4609116,0.43043074,0.31270322,0.40163165,0.41908848,0.4093362,0.34530813,0.37247354,0.44325316,0.41728222,0.31665465,0.40117422,0.44061664,0.42482975,0.3040096,0.33560944,0.41804338
1.1133057,0.96566236,1.1131384,0.9621332,1.0893488,0.96149874,1.0667063,1.0432351,1.1045201,0.9496289,1.0577939,1.044364,1.1339598,0.9867079,1.071587,1.0557182,1.0872917,0.9880511,1.0831475,1.0306101,1.1579995,0.95503014,1.0649936,1.0246643,1.1179429,0.97395694,1.065581,1.0335791,1.037247,0.95138687,0.9966977,1.0637633
0.721955,0.6653564,0.7227267,0.6629064,0.70975804,0.6619742,0.74290955,0.74533343,0.69020075,0.66939014,0.7237507,0.746321,0.7105579,0.68205327,0.73084486,0.77655745,0.7150945,0.67992043,0.7533214,0.75509316,0.7128202,0.6745806,0.7322096,0.7604106,0.7133255,0.67263806,0.7504619,0.7561219,0.7148186,0.6478036,0.7265853,0.72837967
1.2188258,0.93325263,1.2209404,0.9293246,1.1991937,0.91982627,1.1994452,1.1888005,1.1435937,0.9388774,1.1708918,1.1916364,1.1840276,0.9364172,1.1716573,1.2254794,1.1889992,0.9541478,1.2112035,1.1957173,1.2010669,0.95057184,1.1920803,1.1907756,1.179699,0.964057,1.2092586,1.1985483,1.1918993,0.8456431,1.1327833,1.1441816
0.4281575,0.52907276,0.423086,0.5303336,0.42963314,0.53854185,0.45867437,0.48457614,0.4621872,0.52895576,0.46132886,0.48710918,0.4451527,0.5003372,0.4657807,0.47939342,0.43594947,0.5047508,0.45819208,0.48536113,0.4336957,0.52072465,0.4527162,0.48887593,0.4680779,0.49487132,0.4551825,0.4857649,0.4189886,0.5373527,0.46407372,0.5024081
0.7048537,0.6153835,0.70721525,0.6134422,0.6846496,0.6097416,0.6819082,0.7513087,0.6438163,0.6204654,0.66157264,0.75317675,0.6843988,0.65043026,0.6678752,0.77195424,0.67936116,0.63560295,0.69324666,0.7458911,0.69680756,0.62018293,0.68051267,0.7435468,0.6970621,0.6293122,0.6908043,0.7523099,0.6792964,0.5895278,0.6382444,0.7607669
0.6866956,0.5349433,0.68522245,0.5330818,0.6635789,0.52764225,0.6093714,0.72327447,0.60300237,0.552798,0.5906627,0.72400105,0.648922,0.5902386,0.5944316,0.76018584,0.65286785,0.5637855,0.625002,0.70603156,0.67206454,0.5309318,0.61697227,0.70922977,0.6530037,0.55508924,0.62224513,0.72584444,0.6431171,0.50045574,0.5409494,0.75164896
1.1995186,1.0224526,1.1931963,1.0223788,1.1714578,1.011923,1.074083,1.2433922,1.0734698,1.0704932,1.0341897,1.2428316,1.1392877,1.1357676,1.0270575,1.3013889,1.1465571,1.0595664,1.0988241,1.2038966,1.1719992,1.0149679,1.065747,1.2104349,1.1302494,1.0287998,1.0957847,1.2330153,1.1467829,1.007479,0.9580693,1.2978721
0.083344884,0.17229053,0.08604282,0.17217617,0.085383326,0.17484836,0.1090147,0.10198513,0.14327355,0.15703131,0.13492186,0.10365962,0.12052453,0.1295591,0.1530301,0.092060864,0.096273854,0.14606477,0.103289776,0.10918445,0.107196,0.20000911,0.1272321,0.111052096,0.1462007,0.1761192,0.10257362,0.104384325,0.088348694,0.17347659,0.17117518,0.0977237
0.1761654,0.17191653,0.1728156,0.17129123,0.17724325,0.17318153,0.14764939,0.20138183,0.1443601,0.1749791,0.138384,0.20001706,0.14293222,0.17365089,0.15515928,0.2025507,0.15531048,0.17983313,0.15172671,0.2101475,0.16552752,0.17187504,0.15339278,0.22358914,0.22031891,0.17728744,0.1489855,0.21504298,0.19569181,0.17239621,0.15739383,0.19759823
5.6749167,5.331391,5.6715,5.3315806,5.688168,5.3174033,5.5763984,5.387482,5.62366,5.3121257,5.5547137,5.392816,5.611313,5.3474283,5.598082,5.4255633,5.641625,5.3225126,5.5833545,5.3890767,5.630019,5.3070183,5.5851846,5.4443,5.698312,5.3514614,5.5771375,5.432786,5.7072105,5.350347,5.570742,5.402999
0.4452099,0.49095732,0.44627178,0.489407,0.434753,0.48390085,0.43050548,0.5717006,0.4484528,0.5012968,0.43785375,0.55077106,0.46119112,0.4867569,0.44013834,0.5382061,0.4425551,0.5301739,0.43447766,0.5728809,0.46657285,0.5056634,0.4370448,0.5388769,0.44989046,0.49284804,0.42917517,0.54490656,0.4018204,0.46918333,0.40387642,0.5698456
11.72452,11.105827,11.690085,11.103523,11.74995,11.13945,12.289092,11.09638,12.000026,11.153471,12.370385,11.179494,11.894238,11.160067,12.177705,11.255781,11.86496,11.067913,12.222652,11.123576,11.874361,11.269433,12.189895,11.248505,11.722458,11.224343,12.256513,11.222947,11.858498,11.135022,12.505222,11.159236
0.35885566,0.30184916,0.36705336,0.30074474,0.35228565,0.3029327,0.27992964,0.30770355,0.3214459,0.30818275,0.27329278,0.31147864,0.32695732,0.30252752,0.3049051,0.32635012,0.3258058,0.27866846,0.28825322,0.30813184,0.37777197,0.30529585,0.2913703,0.3293806,0.34409916,0.29246554,0.2804714,0.33143222,0.33858466,0.27587834,0.25652203,0.30937836
0.3989894,0.509114,0.41081125,0.50918514,0.40640926,0.51583797,0.3447391,0.3898501,0.4020756,0.5199723,0.3486331,0.39277598,0.39082873,0.52091676,0.34245628,0.38559437,0.392072,0.4976494,0.33879513,0.39150193,0.41226578,0.4892268,0.3341957,0.38079327,0.38849187,0.48314974,0.33765337,0.3860929,0.4080833,0.5170652,0.34971178,0.37325847
1.7011801,1.5495598,1.7050171,1.5470469,1.7050557,1.5524461,1.5662962,1.4868275,1.652183,1.5542859,1.5486773,1.5199982,1.6374549,1.5389253,1.6010268,1.5480928,1.6614031,1.5701921,1.5806162,1.5177588,1.7610382,1.5335739,1.5743586,1.5333265,1.5932201,1.5568428,1.5647635,1.5349287,1.7246677,1.570847,1.5655583,1.4977618
1.7549863,1.4889057,1.7471434,1.4883764,1.7433014,1.4763955,1.5995544,1.5959473,1.6794963,1.483042,1.5789936,1.5684135,1.7005808,1.495195,1.6393533,1.5913242,1.7263407,1.485286,1.6245716,1.5869553,1.726476,1.4692173,1.6305648,1.5925822,1.7921592,1.4922049,1.613744,1.5868342,1.7342541,1.4952666,1.55856,1.5909154
0.3335888,0.40375876,0.33798772,0.40417564,0.3331811,0.40340587,0.33023524,0.38532662,0.3159163,0.39204457,0.32879314,0.35932976,0.32787097,0.40812343,0.32738233,0.3682553,0.33112133,0.43429732,0.3309712,0.36583418,0.33858112,0.40326622,0.33281973,0.3743461,0.31673104,0.4063256,0.33426633,0.37384558,0.3526697,0.41631815,0.34944192,0.38218585
1.0544899,1.006642,1.0515499,1.0048681,1.0582019,0.9921626,1.0321532,1.030505,1.0339212,0.9965393,1.0305861,0.98334384,1.0417312,1.0086396,1.0224414,0.9827656,1.0438966,1.0662818,1.0282412,1.0072281,1.0523633,0.9819121,1.0305872,0.98332375,1.036086,1.007419,1.0290415,0.98434895,1.0616424,1.0125912,1.0353522,1.0317209
1.7259213,1.6720933,1.732998,1.6683192,1.7252994,1.6653211,1.8003957,1.7474443,1.7112068,1.6689544,1.8002778,1.7419451,1.7235883,1.6929922,1.7957995,1.7526407,1.7252156,1.6521899,1.7992748,1.7405242,1.7211676,1.6873622,1.8022097,1.7544209,1.7497828,1.6879226,1.806337,1.7475083,1.7605276,1.6600227,1.8435029,1.7359421
4.979624,4.133439,4.9802117,4.128397,4.9437532,4.158236,4.5923767,4.484585,4.763289,4.146133,4.5295863,4.4593196,4.854971,4.1837254,4.723054,4.480115,4.8959045,4.0445313,4.6641264,4.5419807,4.879188,4.018514,4.686343,4.449192,4.9799366,4.108369,4.638754,4.363148,4.928273,4.153345,4.488501,4.500819
0.4317219,0.5534524,0.4278273,0.5543643,0.428132,0.5510068,0.5102603,0.52968144,0.46007475,0.5516179,0.5236574,0.5398383,0.46097237,0.5575856,0.50179255,0.53429407,0.44724497,0.58722407,0.5063473,0.53763884,0.45087945,0.6090467,0.5025162,0.54124695,0.5005723,0.559278,0.5090441,0.55160755,0.44404987,0.5575859,0.54650676,0.53396577
0.16258772,0.29047278,0.16922395,0.29084015,0.16254264,0.28643373,0.17580196,0.20406812,0.19907553,0.2908506,0.19166072,0.21415411,0.18938842,0.30334666,0.16469495,0.20323196,0.17393722,0.3294627,0.16750325,0.2125389,0.20682406,0.34291282,0.16135854,0.20319603,0.15942554,0.28205928,0.16767797,0.21647021,0.15449935,0.2855787,0.1893664,0.1958135
