GHAR2H_M,GHAR2H_M_IV,GHAR2H_Q,GHAR2H_Q_IV,GHAR3H_M,GHAR3H_M_IV,GHAR3H_Q,GHAR3H_Q_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
6.945911,6.8044443,90.69538,81.54769,6.9521656,6.8203573,91.1388,81.08467,6.9379306,6.772422,100.56451,94.30443,34.457214,34.50702,33.02825,31.859644,34.014744,33.992157,43.80197,36.480503,34.40938,34.58948,33.51045,31.549429,33.992012,34.130806,40.585747,44.77441,34.339195,34.492054,33.17851,29.891603,6.940449,6.796803,95.13522,90.80401
4.8983107,4.9551606,89.35385,81.304794,4.894508,4.938631,89.95685,80.844795,4.8933167,4.936792,98.99632,94.82018,33.948685,34.11622,32.19688,31.351604,33.82603,33.86273,42.695942,35.491753,33.923195,34.122715,32.925465,30.922916,33.707314,33.833374,40.586105,42.732895,33.90726,34.168175,32.45957,29.54142,4.942302,4.986903,93.81332,90.66987
25.584515,22.567997,102.42155,90.8977,25.566776,22.595394,103.07978,90.68674,25.621998,22.522123,109.9997,102.615166,50.527767,49.590885,51.940807,48.941814,50.944355,50.487923,58.06384,51.084118,50.681026,49.66563,52.129906,48.22142,50.87902,50.653187,57.66401,55.835896,51.09597,49.322277,52.069077,47.520252,25.774008,22.584692,107.37989,100.32356
22.210024,19.49526,111.87829,96.934685,22.146893,19.533518,112.59594,96.653206,22.277178,19.458231,118.60759,107.394264,44.88707,43.743137,44.983974,41.96487,43.878567,43.551224,50.99553,44.181957,44.860245,43.825344,45.166115,41.451706,43.817215,43.520454,51.06108,47.324116,45.162766,43.741978,45.245773,40.956673,22.388493,19.500439,116.784836,107.88598
15.330781,15.370017,142.52322,128.95642,15.40762,15.393746,144.29906,129.40822,15.229757,15.210221,148.2653,137.03763,43.86638,43.190994,41.76119,40.641426,43.70538,41.507572,51.65744,43.237434,44.176743,43.150665,42.69997,40.416767,43.00097,41.46686,52.06058,46.23201,43.68635,42.716835,41.249836,39.94103,15.043604,15.030295,142.83197,135.5863
9.6222725,8.472371,200.25987,157.02171,9.594237,8.495983,201.19644,156.87132,9.6115675,8.423522,208.7321,167.52199,38.751366,38.18633,48.661003,42.711124,40.412766,37.58812,54.411903,42.459633,38.670692,37.928066,48.80876,42.468727,40.870308,37.490337,59.70102,45.055393,38.47892,37.516357,49.2652,43.140774,9.478995,8.316892,220.36345,184.97456
2.7487645,2.4646108,148.5579,131.8424,2.7239635,2.4557693,149.33633,130.69054,2.7513618,2.4659345,157.28976,146.30241,33.487827,33.29023,34.369286,32.612904,33.61674,32.450844,42.24981,33.52084,33.588165,33.152885,35.109886,31.765139,32.83095,32.474434,43.99361,35.17814,33.46204,33.224888,34.625576,31.259258,2.6702673,2.4109023,156.53563,148.72746
2.9717083,3.5738175,135.95041,122.58803,2.963544,3.559816,136.46121,121.25127,2.956692,3.558934,141.86055,134.71149,34.40756,34.679123,32.70601,31.70038,33.84892,33.94661,38.324135,31.912155,34.45203,34.61938,33.208664,31.075087,33.692734,33.91454,39.798645,32.16654,34.250713,34.84943,32.926304,30.913506,2.8847075,3.528443,142.85155,139.10677
3.3075411,3.427939,132.22,119.603424,3.3091443,3.4192076,132.56662,118.08613,3.296154,3.4068928,137.17302,131.87094,33.930233,34.235367,31.85642,30.996214,33.419838,33.64836,36.154873,30.900234,33.924267,34.22663,32.12286,30.22287,33.473866,33.487392,37.87366,30.78555,33.850872,34.343586,32.00452,30.269257,3.2636397,3.381291,139.20113,136.62297
3.615113,3.7494948,136.4648,115.75936,3.5969086,3.7420604,136.98824,114.52278,3.6286106,3.728894,141.14821,127.77171,33.477077,33.667347,31.539331,29.798523,33.006664,33.14276,36.27512,29.7854,33.58818,33.736744,31.996933,29.20554,33.123592,33.003605,38.836594,29.835842,33.55345,33.756134,32.028175,29.314888,3.6343312,3.7516584,142.92516,132.96042
10.800496,10.377668,161.79874,131.30403,10.761062,10.360126,162.31456,130.03389,10.814923,10.334076,165.64418,142.65462,38.81356,38.57199,38.722622,35.29185,38.328037,38.30234,42.619957,35.05217,38.93175,38.623894,38.969143,34.645737,38.47172,38.23924,45.846405,35.00311,38.85672,38.4803,39.197105,34.94247,10.798125,10.331472,168.94208,150.22481
1.111507,1.7948544,196.06712,166.96823,1.1083854,1.7945467,196.5505,165.01236,1.1174324,1.7824403,198.31271,177.04597,30.276642,30.74391,36.138443,34.441227,30.345444,30.363947,39.72087,34.253563,30.309654,30.749552,36.264763,33.436195,30.070843,30.32044,42.532818,33.435326,30.186697,30.818995,35.744907,33.819103,1.0891079,1.7616113,200.4741,185.08546
4.7997284,4.38485,162.1518,137.87752,4.8060284,4.4095316,162.60635,136.22752,4.7798276,4.2822657,163.76859,146.61215,29.52302,29.824371,33.214638,31.570932,29.364784,29.851439,35.534237,31.525883,29.65521,29.708515,33.25109,30.874544,29.709915,29.689342,38.94809,31.284163,29.74515,29.753603,33.30048,31.150255,4.7323184,4.2566543,166.97647,154.70636
9.408784,8.802159,174.08704,149.07379,9.3907385,8.801577,174.65872,147.50703,9.412988,8.738953,174.78922,156.59103,35.852818,35.791824,38.087345,36.272724,35.713398,35.66613,40.03341,35.587852,36.07035,35.967144,38.08094,35.64736,35.85089,35.860336,43.385204,36.057175,36.07118,35.88584,38.251205,36.269108,9.427977,8.747476,177.39246,165.25818
6.2354064,5.9595923,188.58348,156.86136,6.2307515,5.9641976,189.03278,155.06873,6.2454934,5.8740897,188.55095,163.22742,34.297707,34.31847,37.234505,34.844845,33.871487,33.874947,40.327168,34.322384,34.380886,34.696007,37.42684,33.94946,33.939114,34.402233,43.659935,34.38517,34.289635,34.507175,37.068024,34.56366,6.267648,5.8876123,188.77112,169.97289
31.58551,29.44566,271.58368,215.732,31.641447,29.38765,272.31476,213.76453,31.513458,29.594534,271.11996,226.0589,63.569653,60.440666,78.774734,66.76509,63.02006,59.422867,85.234276,65.88525,63.04451,58.73176,80.54854,64.415855,62.126694,56.912872,91.22348,65.481415,62.692482,59.114216,79.486115,67.35415,31.421553,29.47276,269.74756,230.43513
4.454372,4.559284,152.77043,151.32098,4.4458017,4.5527415,152.93257,148.21913,4.4168053,4.5207596,152.63753,151.77919,36.920296,37.248398,36.300472,38.74998,36.30432,36.730526,35.826702,36.540615,36.9136,37.246223,35.87665,37.043926,36.329468,36.53385,36.113403,35.697147,36.927105,37.25291,35.44711,37.78732,4.436703,4.521477,148.2928,154.0112
15.087968,14.27763,169.1262,169.7553,15.107075,14.278965,172.70427,164.77669,15.051314,14.277312,172.59367,166.83395,46.143284,45.871082,46.767296,50.63364,46.295067,45.776394,45.789833,48.911602,46.168434,45.445694,46.385685,48.48462,45.972286,45.408295,45.205284,46.15844,46.199123,45.55153,46.443806,49.00737,15.087511,14.215109,170.8687,173.6395
17.48624,16.806862,178.8046,164.85675,17.488434,16.802973,180.1079,161.83081,17.463505,16.764074,182.59103,168.41534,50.42684,50.044765,54.63386,55.568928,50.25682,49.924335,53.862995,53.772537,50.33806,49.980377,54.475376,54.016987,50.247673,49.832268,53.874588,51.86617,50.237976,49.82671,54.510437,54.490353,17.667517,16.875866,185.04999,178.66043
18.935543,18.303566,118.7162,111.41612,18.899569,18.27717,118.06598,109.88487,18.93971,18.284908,121.96066,120.05399,53.713665,53.540855,45.353233,47.023952,52.62286,51.84311,44.64345,46.28225,53.489315,53.014328,45.39975,46.364864,52.616867,52.53589,44.682724,45.365246,53.579113,53.471954,45.435135,46.24967,19.04494,18.340027,125.071495,126.36662
